Hour,date,Topic,tweets,Male,MaleHate,FemaleHate
22.0,02-15-2022,0,526,311,36,13
5.0,02-15-2022,2,1,0,0,1
22.0,02-15-2022,3,6,3,0,0
22.0,02-15-2022,4,182,94,9,5
22.0,02-15-2022,5,172,101,21,8
4.0,02-15-2022,1,18,7,0,1
4.0,02-15-2022,2,6,2,1,3
4.0,02-15-2022,3,1,0,0,0
4.0,02-15-2022,4,83,35,3,5
4.0,02-15-2022,5,61,37,10,7
17.0,02-15-2022,0,764,446,45,11
1.0,02-15-2022,5,145,93,41,20
1.0,02-15-2022,4,219,77,7,4
1.0,02-15-2022,2,10,5,0,2
1.0,02-15-2022,1,58,15,0,3
22.0,02-15-2022,2,124,89,3,0
18.0,02-15-2022,0,748,462,58,16
8.0,02-15-2022,4,16,5,0,2
8.0,02-15-2022,2,2,1,0,1
8.0,02-15-2022,1,1,0,0,0
19.0,02-15-2022,0,679,384,32,21
6.0,02-15-2022,0,41,19,6,1
4.0,02-15-2022,0,169,81,14,16
23.0,02-15-2022,0,491,269,41,18
21.0,02-15-2022,1,39,19,0,2
21.0,02-15-2022,2,128,81,0,1
21.0,02-15-2022,3,3,1,0,0
21.0,02-15-2022,4,148,61,4,6
21.0,02-15-2022,5,223,140,20,16
21.0,02-15-2022,0,541,302,24,25
8.0,02-15-2022,5,13,5,1,1
22.0,02-15-2022,1,42,24,3,0
15.0,02-15-2022,1,41,20,1,1
15.0,02-15-2022,2,17,9,1,1
3.0,02-15-2022,5,98,63,32,9
3.0,02-15-2022,4,125,54,4,4
3.0,02-15-2022,2,10,2,0,2
3.0,02-15-2022,1,31,11,0,4
9.0,02-15-2022,1,7,0,0,1
9.0,02-15-2022,2,3,2,0,1
9.0,02-15-2022,4,16,5,0,0
9.0,02-15-2022,5,42,17,5,2
5.0,02-15-2022,0,74,30,7,2
20.0,02-15-2022,2,173,113,2,0
20.0,02-15-2022,3,4,1,0,1
20.0,02-15-2022,4,191,81,7,3
20.0,02-15-2022,5,232,165,28,8
11.0,02-15-2022,5,95,46,19,14
11.0,02-15-2022,4,142,54,8,4
11.0,02-15-2022,2,8,4,0,1
11.0,02-15-2022,1,17,2,0,2
2.0,02-15-2022,1,49,25,3,0
2.0,02-15-2022,2,5,2,0,1
2.0,02-15-2022,3,1,1,1,0
2.0,02-15-2022,4,169,68,9,6
2.0,02-15-2022,5,134,79,37,15
5.0,02-15-2022,4,34,10,1,0
5.0,02-15-2022,5,28,19,6,1
14.0,02-15-2022,0,377,178,35,18
15.0,02-15-2022,5,127,91,47,7
13.0,02-15-2022,0,377,177,28,23
15.0,02-15-2022,4,207,84,9,10
15.0,02-15-2022,3,1,1,0,0
5.0,02-15-2022,1,11,1,0,0
17.0,02-15-2022,5,208,146,34,4
0.0,02-15-2022,5,158,88,48,14
23.0,02-15-2022,3,3,0,0,0
23.0,02-15-2022,5,177,108,24,11
23.0,02-15-2022,4,179,77,13,5
13.0,02-15-2022,5,117,64,18,14
23.0,02-15-2022,2,97,62,2,1
23.0,02-15-2022,1,35,22,2,1
13.0,02-15-2022,4,214,88,9,8
19.0,02-15-2022,2,208,146,0,1
19.0,02-15-2022,3,5,4,0,0
19.0,02-15-2022,1,58,34,2,0
13.0,02-15-2022,3,2,1,0,0
13.0,02-15-2022,2,12,6,0,1
7.0,02-15-2022,0,28,10,2,2
16.0,02-15-2022,1,34,16,2,0
16.0,02-15-2022,2,155,50,1,1
6.0,02-15-2022,1,8,4,0,0
20.0,02-15-2022,0,643,386,37,13
9.0,02-15-2022,0,68,24,5,4
19.0,02-15-2022,4,181,71,2,7
19.0,02-15-2022,5,227,129,28,13
14.0,02-15-2022,5,112,72,27,10
14.0,02-15-2022,3,2,2,0,0
6.0,02-15-2022,5,12,7,4,0
11.0,02-15-2022,0,262,106,27,21
14.0,02-15-2022,2,28,13,0,4
12.0,02-15-2022,1,48,35,3,2
12.0,02-15-2022,2,17,13,0,0
12.0,02-15-2022,3,3,0,0,0
12.0,02-15-2022,4,226,85,13,6
12.0,02-15-2022,5,108,60,21,13
14.0,02-15-2022,1,37,20,1,0
6.0,02-15-2022,2,2,0,0,0
14.0,02-15-2022,4,198,71,7,4
16.0,02-15-2022,5,145,93,35,8
6.0,02-15-2022,3,1,0,0,0
6.0,02-15-2022,4,18,8,2,1
8.0,02-15-2022,0,32,11,1,4
13.0,02-15-2022,1,32,18,1,0
16.0,02-15-2022,4,202,89,11,5
2.0,02-16-2022,3,8,4,0,0
11.0,02-16-2022,4,86,49,6,1
2.0,02-16-2022,5,216,142,32,12
5.0,02-16-2022,1,33,23,0,0
5.0,02-16-2022,2,16,9,0,0
5.0,02-16-2022,3,6,0,0,0
2.0,02-16-2022,2,65,45,0,2
5.0,02-16-2022,4,51,24,2,4
5.0,02-16-2022,5,53,29,7,6
2.0,02-16-2022,4,159,62,5,6
2.0,02-16-2022,1,78,44,0,2
11.0,02-16-2022,2,43,20,0,0
13.0,02-16-2022,3,18,3,0,0
6.0,02-16-2022,3,7,0,0,0
1.0,02-16-2022,0,573,297,36,17
6.0,02-16-2022,4,27,17,1,0
6.0,02-16-2022,5,21,10,0,2
3.0,02-16-2022,5,126,84,23,11
3.0,02-16-2022,4,167,85,4,3
3.0,02-16-2022,3,4,3,0,0
3.0,02-16-2022,2,66,40,1,2
3.0,02-16-2022,1,87,60,1,0
8.0,02-16-2022,0,52,33,2,2
9.0,02-16-2022,1,19,12,0,0
9.0,02-16-2022,2,5,4,0,0
9.0,02-16-2022,3,7,2,0,0
9.0,02-16-2022,4,18,9,2,0
9.0,02-16-2022,5,21,11,5,1
22.0,02-16-2022,0,665,328,57,17
20.0,02-16-2022,1,423,159,36,10
11.0,02-16-2022,5,100,54,10,8
11.0,02-16-2022,3,16,0,0,0
14.0,02-16-2022,0,495,286,57,26
11.0,02-16-2022,1,73,50,0,3
13.0,02-16-2022,1,113,79,5,3
13.0,02-16-2022,2,46,16,0,2
13.0,02-16-2022,4,166,92,10,9
15.0,02-16-2022,5,162,106,48,11
23.0,02-16-2022,1,276,98,13,5
15.0,02-16-2022,3,16,6,0,0
22.0,02-16-2022,4,208,129,10,4
22.0,02-16-2022,5,117,67,32,6
18.0,02-16-2022,0,739,385,51,25
8.0,02-16-2022,5,19,12,2,1
8.0,02-16-2022,4,15,10,0,1
8.0,02-16-2022,3,1,0,0,0
8.0,02-16-2022,2,7,5,0,0
8.0,02-16-2022,1,10,6,0,0
19.0,02-16-2022,1,378,149,18,6
19.0,02-16-2022,0,698,353,61,9
19.0,02-16-2022,2,13,7,0,0
19.0,02-16-2022,3,9,7,0,0
19.0,02-16-2022,4,207,123,5,0
19.0,02-16-2022,5,91,67,38,3
4.0,02-16-2022,0,273,156,13,13
23.0,02-16-2022,0,687,313,68,26
21.0,02-16-2022,5,127,76,30,8
21.0,02-16-2022,4,187,103,6,1
21.0,02-16-2022,3,2,0,0,0
21.0,02-16-2022,2,18,5,0,0
21.0,02-16-2022,1,315,103,26,10
11.0,02-16-2022,0,318,173,16,12
21.0,02-16-2022,0,649,287,62,19
20.0,02-16-2022,5,133,82,43,10
20.0,02-16-2022,4,197,129,4,2
22.0,02-16-2022,3,8,3,0,0
20.0,02-16-2022,2,10,5,0,0
1.0,02-16-2022,1,100,43,2,3
1.0,02-16-2022,2,104,56,0,1
15.0,02-16-2022,2,20,13,0,0
15.0,02-16-2022,1,186,130,2,4
23.0,02-16-2022,5,139,97,49,18
13.0,02-16-2022,0,517,290,66,30
23.0,02-16-2022,4,245,107,6,3
23.0,02-16-2022,3,9,2,0,0
23.0,02-16-2022,2,18,9,0,0
6.0,02-16-2022,2,11,8,0,0
6.0,02-16-2022,0,75,40,1,2
13.0,02-16-2022,5,174,100,51,16
16.0,02-16-2022,5,152,102,45,10
16.0,02-16-2022,4,255,177,5,9
15.0,02-16-2022,4,260,172,9,13
16.0,02-16-2022,3,16,6,0,0
4.0,02-16-2022,2,32,25,0,0
4.0,02-16-2022,3,13,3,0,0
4.0,02-16-2022,4,83,40,2,2
4.0,02-16-2022,5,101,53,10,10
17.0,02-16-2022,0,650,366,45,16
16.0,02-16-2022,2,31,15,1,1
16.0,02-16-2022,1,237,145,5,0
22.0,02-16-2022,1,314,119,15,7
22.0,02-16-2022,2,18,10,0,0
1.0,02-16-2022,5,190,106,30,12
1.0,02-16-2022,4,161,90,4,1
1.0,02-16-2022,3,18,2,0,0
4.0,02-16-2022,1,44,35,1,1
10.0,02-16-2022,0,194,104,15,11
20.0,02-16-2022,3,7,6,0,0
12.0,02-16-2022,0,490,316,61,10
0.0,02-16-2022,3,2,2,0,0
0.0,02-16-2022,2,110,79,3,1
0.0,02-16-2022,1,92,55,2,0
12.0,02-16-2022,2,44,30,1,1
12.0,02-16-2022,3,9,2,0,0
5.0,02-16-2022,0,159,85,9,10
18.0,02-16-2022,2,29,12,0,0
18.0,02-16-2022,1,369,159,12,11
20.0,02-16-2022,0,770,381,83,22
12.0,02-16-2022,5,175,109,46,4
10.0,02-16-2022,5,53,31,8,8
9.0,02-16-2022,0,70,38,7,1
14.0,02-16-2022,3,17,4,0,0
10.0,02-16-2022,1,31,22,0,0
15.0,02-16-2022,0,644,427,59,28
12.0,02-16-2022,4,156,102,11,3
14.0,02-16-2022,4,143,64,7,7
10.0,02-16-2022,4,65,34,6,2
10.0,02-16-2022,3,10,0,0,0
10.0,02-16-2022,2,35,17,1,1
7.0,02-16-2022,0,39,18,2,1
18.0,02-16-2022,3,10,6,0,0
0.0,02-16-2022,4,160,59,10,5
18.0,02-16-2022,5,109,68,34,10
12.0,02-16-2022,1,106,73,3,2
7.0,02-16-2022,3,2,0,0,0
7.0,02-16-2022,2,5,2,0,0
16.0,02-16-2022,0,691,445,56,20
3.0,02-16-2022,0,450,272,29,16
17.0,02-16-2022,5,152,102,31,5
17.0,02-16-2022,4,199,132,8,3
18.0,02-16-2022,4,222,140,5,4
2.0,02-16-2022,0,526,297,37,22
7.0,02-16-2022,4,13,5,0,1
17.0,02-16-2022,3,11,3,0,0
17.0,02-16-2022,1,262,121,6,7
6.0,02-16-2022,1,9,5,0,0
0.0,02-16-2022,5,246,103,33,15
7.0,02-16-2022,1,3,3,0,0
0.0,02-16-2022,0,610,298,48,21
14.0,02-16-2022,1,134,106,3,0
14.0,02-16-2022,2,29,15,0,0
14.0,02-16-2022,5,172,97,47,19
17.0,02-16-2022,2,26,8,0,1
7.0,02-16-2022,5,16,8,2,0
4.0,02-17-2022,5,87,53,23,7
17.0,02-17-2022,0,456,191,23,31
21.0,02-17-2022,2,10,6,0,0
21.0,02-17-2022,1,91,51,0,0
16.0,02-17-2022,0,475,209,31,29
4.0,02-17-2022,4,101,47,5,7
3.0,02-17-2022,0,491,231,43,11
4.0,02-17-2022,2,4,2,0,0
2.0,02-17-2022,0,631,279,54,18
6.0,02-17-2022,0,70,35,6,3
10.0,02-17-2022,0,206,95,22,3
13.0,02-17-2022,1,220,90,3,1
12.0,02-17-2022,0,528,263,26,16
16.0,02-17-2022,5,144,69,25,21
16.0,02-17-2022,4,166,62,6,4
4.0,02-17-2022,3,2,0,0,0
16.0,02-17-2022,3,31,23,0,0
16.0,02-17-2022,1,111,44,0,3
14.0,02-17-2022,1,185,86,3,4
11.0,02-17-2022,0,396,181,24,7
3.0,02-17-2022,4,171,97,6,2
3.0,02-17-2022,5,95,48,29,5
15.0,02-17-2022,0,552,233,27,50
4.0,02-17-2022,1,94,24,0,4
16.0,02-17-2022,2,23,11,0,1
1.0,02-17-2022,5,128,79,39,6
14.0,02-17-2022,4,173,71,2,4
1.0,02-17-2022,3,1,0,0,0
5.0,02-17-2022,0,133,62,13,4
19.0,02-17-2022,1,100,56,3,2
4.0,02-17-2022,0,288,126,28,18
19.0,02-17-2022,2,18,9,0,0
19.0,02-17-2022,3,19,6,0,0
23.0,02-17-2022,0,350,169,21,27
19.0,02-17-2022,4,137,61,9,5
19.0,02-17-2022,5,161,68,24,23
10.0,02-17-2022,5,77,45,21,1
14.0,02-17-2022,5,242,112,42,43
21.0,02-17-2022,0,403,218,25,22
20.0,02-17-2022,5,122,54,19,16
20.0,02-17-2022,4,130,62,10,2
20.0,02-17-2022,3,8,4,0,0
20.0,02-17-2022,2,15,8,0,0
20.0,02-17-2022,1,106,45,0,2
17.0,02-17-2022,1,98,37,1,5
17.0,02-17-2022,2,11,5,0,0
17.0,02-17-2022,5,170,68,15,23
1.0,02-17-2022,4,214,91,5,9
10.0,02-17-2022,4,60,29,1,2
10.0,02-17-2022,1,59,18,0,0
1.0,02-17-2022,2,15,9,0,0
1.0,02-17-2022,1,219,76,5,3
14.0,02-17-2022,2,15,7,2,0
0.0,02-17-2022,0,594,278,51,18
14.0,02-17-2022,3,21,12,0,0
20.0,02-17-2022,0,381,173,29,20
7.0,02-17-2022,5,12,8,6,1
22.0,02-17-2022,1,95,40,5,0
10.0,02-17-2022,2,10,3,0,0
22.0,02-17-2022,2,11,5,1,0
22.0,02-17-2022,4,121,51,8,9
22.0,02-17-2022,5,112,62,16,12
18.0,02-17-2022,0,389,179,36,36
19.0,02-17-2022,0,435,200,36,30
8.0,02-17-2022,5,15,10,4,0
8.0,02-17-2022,4,21,14,0,1
8.0,02-17-2022,2,1,0,0,0
8.0,02-17-2022,1,24,12,3,1
22.0,02-17-2022,3,15,11,0,0
13.0,02-17-2022,0,658,321,47,40
17.0,02-17-2022,3,23,17,0,0
7.0,02-17-2022,2,3,2,0,0
22.0,02-17-2022,0,354,169,30,21
8.0,02-17-2022,0,61,36,7,2
11.0,02-17-2022,5,110,53,14,1
7.0,02-17-2022,4,16,8,1,0
11.0,02-17-2022,3,2,1,0,0
11.0,02-17-2022,2,11,5,0,0
11.0,02-17-2022,1,147,59,6,3
12.0,02-17-2022,1,163,68,0,2
17.0,02-17-2022,4,154,64,7,3
12.0,02-17-2022,2,9,4,0,1
13.0,02-17-2022,5,219,128,41,36
13.0,02-17-2022,4,168,75,3,3
18.0,02-17-2022,1,70,32,6,2
18.0,02-17-2022,2,16,9,0,0
18.0,02-17-2022,3,15,10,0,1
18.0,02-17-2022,4,138,55,5,8
15.0,02-17-2022,5,211,74,19,41
21.0,02-17-2022,5,146,80,17,19
21.0,02-17-2022,4,139,66,8,3
9.0,02-17-2022,5,29,20,6,0
9.0,02-17-2022,4,22,12,0,1
7.0,02-17-2022,0,54,28,9,1
1.0,02-17-2022,0,577,255,49,18
21.0,02-17-2022,3,17,15,0,0
0.0,02-17-2022,5,141,91,36,11
6.0,02-17-2022,1,25,9,1,1
6.0,02-17-2022,2,6,1,0,1
3.0,02-17-2022,3,1,0,0,0
3.0,02-17-2022,2,18,9,0,1
18.0,02-17-2022,5,150,73,25,25
3.0,02-17-2022,1,206,77,8,3
0.0,02-17-2022,3,4,1,0,0
0.0,02-17-2022,2,5,3,0,0
0.0,02-17-2022,1,232,84,10,0
6.0,02-17-2022,3,2,0,0,0
6.0,02-17-2022,4,25,15,1,0
6.0,02-17-2022,5,12,10,4,1
9.0,02-17-2022,1,17,4,1,2
9.0,02-17-2022,3,1,0,0,0
0.0,02-17-2022,4,212,99,5,7
13.0,02-17-2022,3,33,18,0,0
11.0,02-17-2022,4,126,63,4,3
5.0,02-17-2022,5,28,17,8,1
5.0,02-17-2022,2,7,5,0,0
15.0,02-17-2022,4,153,63,6,6
15.0,02-17-2022,3,42,29,0,0
5.0,02-17-2022,4,50,21,1,2
9.0,02-17-2022,0,69,36,7,3
12.0,02-17-2022,5,175,115,23,8
12.0,02-17-2022,4,155,66,3,5
23.0,02-17-2022,3,15,5,0,0
13.0,02-17-2022,2,18,10,0,0
5.0,02-17-2022,1,48,19,4,1
2.0,02-17-2022,5,164,91,44,5
2.0,02-17-2022,4,228,107,5,6
2.0,02-17-2022,3,5,0,0,0
23.0,02-17-2022,4,110,53,6,5
14.0,02-17-2022,0,636,288,49,51
23.0,02-17-2022,1,95,45,5,4
2.0,02-17-2022,2,16,7,0,3
23.0,02-17-2022,5,123,63,10,18
15.0,02-17-2022,1,135,61,1,3
15.0,02-17-2022,2,11,6,1,0
7.0,02-17-2022,1,23,10,2,0
23.0,02-17-2022,2,7,3,0,0
12.0,02-17-2022,3,26,10,0,0
2.0,02-17-2022,1,218,74,5,4
11.0,02-18-2022,0,297,119,22,38
16.0,02-18-2022,1,72,36,4,2
14.0,02-18-2022,5,160,67,15,49
14.0,02-18-2022,4,114,55,14,11
5.0,02-18-2022,4,46,19,4,4
21.0,02-18-2022,4,170,105,4,8
6.0,02-18-2022,5,18,6,3,7
14.0,02-18-2022,3,4,2,0,0
6.0,02-18-2022,4,18,11,2,0
17.0,02-18-2022,1,67,24,4,4
5.0,02-18-2022,0,116,52,9,8
6.0,02-18-2022,3,3,1,0,0
21.0,02-18-2022,3,4,2,0,0
14.0,02-18-2022,2,25,7,0,3
6.0,02-18-2022,1,14,5,1,0
16.0,02-18-2022,2,8,3,0,2
14.0,02-18-2022,1,92,30,2,6
5.0,02-18-2022,5,28,14,3,2
12.0,02-18-2022,0,399,148,24,69
17.0,02-18-2022,2,17,10,0,3
14.0,02-18-2022,0,395,161,31,69
21.0,02-18-2022,0,341,184,16,32
3.0,02-18-2022,0,410,173,34,36
21.0,02-18-2022,5,112,48,10,22
2.0,02-18-2022,0,461,211,35,38
17.0,02-18-2022,0,395,185,17,49
13.0,02-18-2022,0,385,141,33,68
6.0,02-18-2022,2,2,2,0,0
17.0,02-18-2022,3,6,5,0,0
1.0,02-18-2022,5,131,65,14,10
5.0,02-18-2022,1,36,13,2,2
22.0,02-18-2022,1,32,10,0,3
16.0,02-18-2022,3,6,3,0,0
15.0,02-18-2022,0,384,160,32,49
17.0,02-18-2022,4,113,54,5,9
17.0,02-18-2022,5,192,92,8,33
0.0,02-18-2022,0,334,164,23,30
18.0,02-18-2022,5,200,103,13,39
18.0,02-18-2022,4,129,79,14,11
18.0,02-18-2022,3,3,2,0,0
18.0,02-18-2022,2,10,3,0,1
18.0,02-18-2022,1,77,37,2,3
1.0,02-18-2022,1,98,47,1,4
1.0,02-18-2022,2,16,4,0,1
1.0,02-18-2022,3,13,8,0,0
1.0,02-18-2022,4,125,55,10,3
22.0,02-18-2022,2,13,5,0,3
22.0,02-18-2022,3,1,0,0,0
22.0,02-18-2022,4,133,80,4,7
22.0,02-18-2022,5,195,62,13,20
9.0,02-18-2022,1,16,7,1,0
9.0,02-18-2022,2,1,0,0,0
9.0,02-18-2022,3,2,1,0,0
9.0,02-18-2022,4,14,7,1,2
9.0,02-18-2022,5,26,9,3,7
8.0,02-18-2022,1,9,1,0,0
8.0,02-18-2022,2,3,1,0,0
5.0,02-18-2022,3,6,6,0,0
8.0,02-18-2022,3,1,0,0,0
8.0,02-18-2022,5,16,3,1,5
21.0,02-18-2022,1,44,24,2,2
19.0,02-18-2022,0,380,177,16,41
18.0,02-18-2022,0,419,224,29,54
8.0,02-18-2022,0,44,14,5,7
16.0,02-18-2022,5,182,86,17,26
16.0,02-18-2022,4,203,93,13,5
8.0,02-18-2022,4,15,9,4,2
10.0,02-18-2022,0,130,47,15,17
21.0,02-18-2022,2,11,5,0,0
4.0,02-18-2022,5,83,30,8,18
11.0,02-18-2022,4,73,30,3,7
11.0,02-18-2022,3,6,3,0,0
11.0,02-18-2022,2,6,0,0,0
11.0,02-18-2022,1,91,36,3,1
15.0,02-18-2022,1,75,31,3,0
0.0,02-18-2022,5,129,65,17,22
6.0,02-18-2022,0,55,25,6,7
13.0,02-18-2022,5,145,48,13,44
13.0,02-18-2022,4,140,58,13,18
3.0,02-18-2022,3,4,1,0,1
3.0,02-18-2022,2,14,9,0,0
3.0,02-18-2022,1,89,35,2,4
15.0,02-18-2022,2,13,7,2,0
13.0,02-18-2022,3,8,6,0,0
13.0,02-18-2022,2,8,2,0,0
11.0,02-18-2022,5,121,50,16,30
13.0,02-18-2022,1,84,27,7,6
10.0,02-18-2022,1,30,12,1,0
9.0,02-18-2022,0,59,24,5,9
1.0,02-18-2022,0,383,179,25,18
15.0,02-18-2022,4,116,54,9,12
7.0,02-18-2022,3,1,0,0,0
15.0,02-18-2022,5,176,64,18,37
23.0,02-18-2022,0,371,151,26,33
7.0,02-18-2022,2,3,0,0,0
7.0,02-18-2022,1,5,5,0,0
0.0,02-18-2022,1,72,35,0,6
0.0,02-18-2022,2,7,4,0,0
0.0,02-18-2022,3,18,10,0,0
0.0,02-18-2022,4,108,50,6,2
7.0,02-18-2022,4,13,6,1,0
3.0,02-18-2022,5,165,68,19,19
7.0,02-18-2022,0,46,14,1,12
7.0,02-18-2022,5,24,3,0,12
3.0,02-18-2022,4,138,60,13,12
20.0,02-18-2022,0,291,152,21,39
15.0,02-18-2022,3,4,4,0,0
10.0,02-18-2022,4,42,18,7,5
10.0,02-18-2022,5,54,16,7,11
19.0,02-18-2022,2,14,2,1,1
19.0,02-18-2022,1,94,21,1,1
23.0,02-18-2022,1,30,10,4,0
23.0,02-18-2022,2,11,6,0,1
23.0,02-18-2022,3,6,6,0,0
23.0,02-18-2022,4,152,79,10,8
23.0,02-18-2022,5,172,50,12,24
2.0,02-18-2022,2,21,8,0,0
12.0,02-18-2022,1,106,37,3,2
12.0,02-18-2022,3,9,5,0,0
12.0,02-18-2022,4,112,53,10,10
12.0,02-18-2022,5,154,42,11,57
4.0,02-18-2022,3,1,1,0,0
20.0,02-18-2022,1,51,23,7,2
4.0,02-18-2022,4,56,23,5,5
16.0,02-18-2022,0,471,221,34,35
22.0,02-18-2022,0,374,157,17,33
12.0,02-18-2022,2,18,11,0,0
2.0,02-18-2022,3,24,15,0,0
2.0,02-18-2022,1,134,55,4,5
20.0,02-18-2022,2,16,8,0,1
10.0,02-18-2022,3,2,0,0,1
2.0,02-18-2022,5,153,73,20,21
2.0,02-18-2022,4,129,60,11,12
10.0,02-18-2022,2,2,1,0,0
4.0,02-18-2022,0,202,69,14,27
19.0,02-18-2022,3,3,0,0,0
4.0,02-18-2022,2,11,2,0,0
4.0,02-18-2022,1,51,13,1,4
20.0,02-18-2022,4,107,67,7,6
19.0,02-18-2022,4,140,95,10,11
20.0,02-18-2022,3,4,2,0,0
20.0,02-18-2022,5,113,52,7,30
19.0,02-18-2022,5,129,59,4,28
10.0,02-19-2022,1,7,7,2,0
17.0,02-19-2022,0,338,159,38,25
17.0,02-19-2022,2,13,6,0,1
6.0,02-19-2022,2,1,0,0,0
6.0,02-19-2022,1,7,4,1,0
10.0,02-19-2022,2,1,0,0,0
7.0,02-19-2022,0,39,16,5,3
10.0,02-19-2022,5,47,14,4,3
9.0,02-19-2022,0,45,14,1,7
1.0,02-19-2022,5,210,47,11,19
17.0,02-19-2022,1,37,27,12,1
3.0,02-19-2022,1,25,9,3,2
1.0,02-19-2022,4,112,64,11,12
23.0,02-19-2022,0,361,154,26,21
10.0,02-19-2022,4,36,18,2,4
5.0,02-19-2022,5,45,14,3,4
6.0,02-19-2022,5,31,11,3,6
16.0,02-19-2022,3,3,3,0,0
16.0,02-19-2022,2,12,2,0,0
16.0,02-19-2022,1,48,31,15,7
14.0,02-19-2022,5,141,52,10,11
19.0,02-19-2022,5,280,141,7,9
19.0,02-19-2022,4,253,92,23,2
19.0,02-19-2022,2,7,2,0,0
14.0,02-19-2022,4,153,85,31,11
14.0,02-19-2022,3,5,2,0,0
14.0,02-19-2022,2,15,6,0,1
14.0,02-19-2022,1,50,27,4,4
19.0,02-19-2022,1,34,14,3,1
12.0,02-19-2022,1,24,11,1,0
12.0,02-19-2022,2,8,4,0,0
12.0,02-19-2022,3,1,1,0,0
16.0,02-19-2022,4,155,95,24,13
16.0,02-19-2022,5,137,56,13,14
11.0,02-19-2022,0,201,72,12,22
5.0,02-19-2022,0,86,36,11,14
3.0,02-19-2022,2,5,1,0,0
3.0,02-19-2022,3,1,1,0,0
3.0,02-19-2022,4,78,44,4,7
3.0,02-19-2022,5,141,43,11,15
17.0,02-19-2022,3,5,1,0,1
17.0,02-19-2022,4,141,83,21,8
17.0,02-19-2022,5,142,42,5,14
6.0,02-19-2022,4,22,13,3,1
0.0,02-19-2022,0,343,136,18,38
13.0,02-19-2022,5,177,72,18,33
8.0,02-19-2022,0,41,20,1,8
13.0,02-19-2022,4,127,72,16,15
13.0,02-19-2022,3,6,6,0,0
13.0,02-19-2022,2,17,7,0,3
13.0,02-19-2022,1,24,9,1,1
23.0,02-19-2022,5,140,61,9,6
14.0,02-19-2022,0,364,172,45,27
13.0,02-19-2022,0,351,166,35,52
20.0,02-19-2022,0,601,280,30,21
4.0,02-19-2022,2,4,3,0,1
22.0,02-19-2022,2,5,1,0,0
22.0,02-19-2022,1,42,16,3,7
6.0,02-19-2022,0,61,28,7,7
11.0,02-19-2022,1,15,8,1,0
11.0,02-19-2022,2,9,5,1,1
8.0,02-19-2022,1,2,1,0,0
8.0,02-19-2022,2,2,1,0,0
22.0,02-19-2022,3,2,0,0,0
4.0,02-19-2022,1,12,5,2,1
8.0,02-19-2022,4,16,11,0,2
8.0,02-19-2022,5,20,6,1,6
11.0,02-19-2022,4,74,33,3,14
21.0,02-19-2022,5,202,91,16,12
21.0,02-19-2022,4,195,90,13,4
23.0,02-19-2022,1,67,20,6,4
23.0,02-19-2022,2,4,2,0,1
8.0,02-19-2022,3,1,1,0,0
22.0,02-19-2022,4,195,95,7,7
0.0,02-19-2022,5,158,45,10,19
21.0,02-19-2022,0,457,204,31,17
19.0,02-19-2022,0,574,249,33,12
2.0,02-19-2022,4,102,68,6,8
2.0,02-19-2022,5,163,49,10,14
2.0,02-19-2022,1,32,11,0,2
4.0,02-19-2022,0,171,70,10,22
20.0,02-19-2022,5,294,158,16,14
20.0,02-19-2022,4,232,94,10,5
10.0,02-19-2022,0,91,39,8,7
18.0,02-19-2022,0,392,186,32,18
20.0,02-19-2022,2,7,5,1,0
0.0,02-19-2022,4,119,62,4,11
0.0,02-19-2022,3,5,2,0,0
0.0,02-19-2022,2,10,3,0,2
5.0,02-19-2022,1,5,3,1,1
0.0,02-19-2022,1,51,24,4,6
20.0,02-19-2022,1,68,23,3,2
22.0,02-19-2022,5,164,73,9,5
12.0,02-19-2022,5,143,55,8,18
2.0,02-19-2022,3,3,2,0,0
12.0,02-19-2022,4,117,71,14,12
23.0,02-19-2022,3,4,3,0,0
4.0,02-19-2022,4,60,36,7,8
4.0,02-19-2022,3,1,0,0,0
1.0,02-19-2022,1,38,20,2,2
23.0,02-19-2022,4,146,68,11,10
1.0,02-19-2022,2,7,0,0,0
1.0,02-19-2022,3,4,2,0,1
7.0,02-19-2022,2,3,0,0,0
4.0,02-19-2022,5,94,26,1,12
7.0,02-19-2022,4,16,10,1,1
21.0,02-19-2022,2,7,6,0,0
15.0,02-19-2022,0,370,181,43,35
21.0,02-19-2022,1,53,17,2,1
12.0,02-19-2022,0,293,142,23,30
3.0,02-19-2022,0,250,98,18,24
22.0,02-19-2022,0,408,185,19,19
16.0,02-19-2022,0,355,187,52,34
7.0,02-19-2022,5,16,6,4,2
11.0,02-19-2022,5,103,26,7,7
7.0,02-19-2022,1,4,0,0,0
18.0,02-19-2022,4,167,78,20,5
2.0,02-19-2022,0,303,132,16,24
9.0,02-19-2022,5,26,6,1,6
9.0,02-19-2022,4,18,8,0,1
9.0,02-19-2022,1,1,0,0,0
1.0,02-19-2022,0,371,133,24,34
15.0,02-19-2022,1,51,22,4,8
18.0,02-19-2022,5,171,70,6,12
15.0,02-19-2022,3,2,1,0,0
15.0,02-19-2022,2,10,2,0,0
15.0,02-19-2022,5,143,53,7,17
5.0,02-19-2022,2,1,0,0,1
5.0,02-19-2022,3,1,0,0,1
5.0,02-19-2022,4,34,19,7,7
18.0,02-19-2022,1,38,25,6,1
18.0,02-19-2022,2,14,11,0,0
18.0,02-19-2022,3,2,2,0,0
15.0,02-19-2022,4,164,103,32,10
